----------- Test Dataset #1 -----------

--- As Tested At ---


,  


Date/Time Tested: 2021-03-15 15:18:39

--- Customer ---
Name     : UCR CE-CER Test  Vehicle
Address  : 
           ,  
Phone    : 

--- Vehicle ---
VIN           : 3AKJGBDV7FSGD9027
License Plate : 9E43660
Yr/Make/Model : 2014 / Freightliner / 


--- Test Data ---

Filter Mode : FIR
Filter Level: 60

        Time,       Time,   Distance,      Speed,   Fr Speed,   Rr Speed, Accelerati, Fr Acceler, Rr Acceler,   Dyno Cmd, Dyno Targe, Dyno Feedb, Dyno Outpu, Brake Feed, Brake Outp,  Brake Pos, FWD Wheelb, PAU Torque, Para Torqu, Accel Torq, Static Tor, Total Torq,  PAU Force, Para Force, Accel Forc, Static For, Total Forc,  PAU Power, Para Power, Accel Powe, Static Pow, Total Powe, WS Tempera, WS Pressur, WS Rel Hum, Primary Ab, Secondary 
     149.053,    149.053,      0.499,       18.4,          0,          0,       -1.2,        0.0,        0.0,     -719.2,     -719.2,       23.1,       -0.3,        0.0,        0.0,        0.0,        0.0,       -256,        279,      -4782,         23,      -4759,       -128,        140,      -2315,         12,      -2380,         -6,          7,       -118,          1,       -117,         51,       20.0,         61,     -229.4,     -157.5
     150.053,    150.053,      0.504,       17.1,          0,          0,       -1.6,        0.0,        0.0,    -1454.6,    -1454.6,     -487.0,       -0.6,        0.0,        0.0,        0.0,        0.0,       -759,        272,      -6631,       -487,      -7118,       -380,        136,      -2799,       -243,      -3559,        -17,          6,       -151,        -11,       -162,         51,       20.0,         61,     -486.8,     -407.8
     151.053,    151.053,      0.508,       15.2,          0,          0,       -1.9,        0.0,        0.0,    -2104.0,    -2104.0,    -1285.6,       -1.1,        0.0,        0.0,        0.0,        0.0,      -1548,        262,      -7896,      -1286,      -9182,       -774,        131,      -3876,       -643,      -4591,        -31,          5,       -160,        -26,       -186,         52,       20.0,         61,     -889.3,     -801.1
     152.053,    152.053,      0.512,       13.4,          0,          0,       -1.9,        0.0,        0.0,    -2213.4,    -2213.4,    -1774.3,       -1.4,        0.0,        0.0,        0.0,        0.0,      -2029,        254,      -7715,      -1774,      -9489,      -1014,        127,      -3810,       -887,      -4745,        -36,          5,       -138,        -32,       -169,         51,       20.0,         61,    -1129.6,    -1046.5
     153.053,    153.053,      0.516,       11.3,          0,          0,       -2.1,        0.0,        0.0,    -2596.2,    -2596.2,    -2157.6,       -1.6,        0.0,        0.0,        0.0,        0.0,      -2404,        247,      -8535,      -2158,     -10692,      -1202,        123,      -4189,      -1079,      -5346,        -36,          4,       -128,        -32,       -161,         52,       20.0,         61,    -1318.4,    -1237.0
     154.053,    154.053,      0.519,        9.1,          0,          0,       -2.3,        0.0,        0.0,    -3026.7,    -3026.7,    -2547.1,       -1.8,        0.0,        0.0,        0.0,        0.0,      -2782,        234,      -9510,      -2547,     -12057,      -1391,        117,      -4625,      -1274,      -6028,        -34,          3,       -115,        -31,       -146,         51,       20.0,         61,    -1514.3,    -1421.8
     155.053,    155.053,      0.521,        6.8,          0,          0,       -2.4,        0.0,        0.0,    -3233.7,    -3233.7,    -2884.9,       -2.0,        0.0,        0.0,        0.0,        0.0,      -3100,        215,      -9813,      -2885,     -12698,      -1550,        107,      -4809,      -1442,      -6349,        -28,          2,        -88,        -26,       -114,         51,       20.0,         61,    -1681.7,    -1575.8
     156.053,    156.053,      0.522,        4.9,          0,          0,       -1.6,        0.0,        0.0,    -2247.3,    -2247.3,    -2893.4,       -2.0,        0.0,        0.0,        0.0,        0.0,      -3094,        201,      -6562,      -2893,      -9456,      -1547,        100,      -3747,      -1447,      -4728,        -20,          1,        -43,        -19,        -62,         51,       20.0,         61,    -1668.5,    -1583.3
     157.053,    157.053,      0.523,        3.4,          0,          0,       -1.6,        0.0,        0.0,    -2158.6,    -2158.6,    -2449.7,       -1.7,        0.0,        0.0,        0.0,        0.0,      -2650,        200,      -6704,      -2450,      -9154,      -1325,        100,      -3207,      -1225,      -4577,        -12,          1,        -30,        -11,        -41,         51,       20.0,         61,    -1445.1,    -1358.1
     158.053,    158.053,      0.524,        1.3,          0,          0,       -2.8,        0.0,        0.0,    -3612.0,    -3612.0,    -2569.5,       -1.8,        0.0,        0.0,        0.0,        0.0,      -2770,        200,     -11323,      -2569,     -13893,      -1385,        100,      -4716,      -1285,      -6946,         -5,          0,        -16,         -4,        -20,         52,       20.0,         61,    -1493.5,    -1430.4
     159.053,    159.053,      0.524,        0.0,          0,          0,       -0.7,        0.0,        0.0,    -1151.2,    -1151.2,    -3150.5,       -1.9,        0.0,        0.0,        0.0,        0.0,      -3351,        200,      -2702,      -3151,      -5853,      -1675,        100,      -3132,      -1575,      -2926,          0,          0,          0,          0,          0,         52,       20.0,         61,    -1828.8,    -1682.5
     160.053,    160.053,      0.524,        0.1,          0,          0,        0.1,        0.0,        0.0,      302.8,      302.8,    -1626.7,       -0.9,        0.0,        0.0,        0.0,        0.0,      -1827,        200,        523,      -1627,      -1104,       -913,        100,        -69,       -813,       -552,          0,          0,          0,          0,          0,         52,       20.0,         61,    -1054.5,     -918.5
     161.053,    161.053,      0.524,        1.6,          0,          0,        1.8,        0.0,        0.0,     3072.8,     3072.8,      632.1,        0.3,        0.0,        0.0,        0.0,        0.0,        432,        200,       7310,        632,       7942,        216,        100,       2874,        316,       3971,          1,          0,         16,          2,         18,         52,       20.0,         61,      117.7,      171.8
     162.053,    162.053,      0.525,        3.8,          0,          0,        2.0,        0.0,        0.0,     3933.8,     3933.8,     2583.3,        1.3,        0.0,        0.0,        0.0,        0.0,       2383,        200,       8160,       2583,      10743,       1192,        100,       4349,       1292,       5372,         12,          1,         41,         13,         54,         52,       20.0,         61,     1072.9,     1126.2
     163.053,    163.053,      0.527,        5.4,          0,          0,        1.6,        0.0,        0.0,     3606.0,     3606.0,     3226.2,        1.7,        0.0,        0.0,        0.0,        0.0,       3022,        204,       6433,       3226,       9659,       1511,        102,       3287,       1613,       4829,         22,          1,         46,         23,         70,         51,       20.0,         61,     1390.4,     1432.3
     164.053,    164.053,      0.528,        6.9,          0,          0,        1.6,        0.0,        0.0,     3681.8,     3681.8,     3462.0,        1.8,        0.0,        0.0,        0.0,        0.0,       3246,        216,       6427,       3462,       9889,       1623,        108,       3115,       1731,       4945,         30,          2,         59,         32,         91,         52,       20.0,         61,     1496.9,     1543.7
     165.053,    165.053,      0.530,        8.9,          0,          0,        1.9,        0.0,        0.0,     4259.2,     4259.2,     3826.1,        2.1,        0.0,        0.0,        0.0,        0.0,       3594,        233,       7920,       3826,      11746,       1797,        116,       3931,       1913,       5873,         43,          3,         94,         45,        139,         52,       20.0,         61,     1665.7,     1714.0
     166.053,    166.053,      0.533,       10.9,          0,          0,        2.1,        0.0,        0.0,     4579.1,     4579.1,     4178.6,        2.3,        0.0,        0.0,        0.0,        0.0,       3933,        245,       8574,       4179,      12753,       1967,        123,       4214,       2089,       6377,         57,          4,        125,         61,        186,         52,       20.0,         61,     1832.8,     1878.1
     167.053,    167.053,      0.537,       11.7,          0,          0,        0.0,        0.0,        0.0,     1884.2,     1884.2,     3853.0,        2.0,        0.0,        0.0,        0.0,        0.0,       3605,        248,         81,       3853,       3934,       1802,        124,       1345,       1927,       1967,         56,          4,          2,         60,         62,         52,       20.0,         61,     1671.7,     1719.0
     168.053,    168.053,      0.540,       12.1,          0,          0,        1.2,        0.0,        0.0,     3008.0,     3008.0,     2573.4,        1.3,        0.0,        0.0,        0.0,        0.0,       2324,        250,       5023,       2573,       7596,       1162,        125,       1178,       1287,       3798,         37,          4,         82,         41,        124,         52,       20.0,         61,     1047.9,     1093.4
     169.053,    169.053,      0.543,       14.2,          0,          0,        2.1,        0.0,        0.0,     4399.8,     4399.8,     3326.6,        1.8,        0.0,        0.0,        0.0,        0.0,       3069,        257,       8765,       3327,      12092,       1535,        129,       4149,       1663,       6046,         58,          5,        166,         63,        229,         52,       20.0,         61,     1411.5,     1456.7
     170.053,    170.053,      0.548,       15.8,          0,          0,        1.1,        0.0,        0.0,     3342.9,     3342.9,     3890.1,        2.1,        0.0,        0.0,        0.0,        0.0,       3625,        265,       4703,       3890,       8593,       1813,        132,       3247,       1945,       4297,         76,          6,         99,         82,        181,         52,       20.0,         61,     1682.4,     1728.0
     171.053,    171.053,      0.552,       15.4,          0,          0,       -0.6,        0.0,        0.0,      761.4,      761.4,     2679.8,        1.3,        0.0,        0.0,        0.0,        0.0,       2417,        263,      -2507,       2680,        173,       1209,        131,       -874,       1340,         87,         50,          5,        -51,         55,          4,         52,       20.0,         61,     1091.8,     1140.6
     172.053,    172.053,      0.556,       15.3,          0,          0,        0.3,        0.0,        0.0,     1546.2,     1546.2,     1646.1,        0.7,        0.0,        0.0,        0.0,        0.0,       1384,        262,       1092,       1646,       2738,        692,        131,        -52,        823,       1369,         28,          5,         23,         34,         56,         52,       20.0,         61,      586.3,      638.2
     173.053,    173.053,      0.561,       16.2,          0,          0,        0.9,        0.0,        0.0,     2472.1,     2472.1,     1902.6,        0.9,        0.0,        0.0,        0.0,        0.0,       1636,        267,       3835,       1903,       5738,        818,        134,       1715,        951,       2869,         35,          6,         83,         41,        124,         52,       20.0,         61,      707.1,      763.0
     174.053,    174.053,      0.565,       17.4,          0,          0,        1.1,        0.0,        0.0,     2911.3,     2911.3,     2482.7,        1.3,        0.0,        0.0,        0.0,        0.0,       2209,        274,       4651,       2483,       7134,       1104,        137,       2545,       1241,       3567,         51,          6,        108,         58,        166,         51,       20.0,         61,      988.9,     1040.4
     175.053,    175.053,      0.570,       18.1,          0,          0,        0.6,        0.0,        0.0,     2280.1,     2280.1,     2506.4,        1.2,        0.0,        0.0,        0.0,        0.0,       2229,        277,       2544,       2506,       5050,       1115,        139,       1321,       1253,       2525,         54,          7,         61,         60,        122,         52,       20.0,         61,      999.5,     1049.4
     176.053,    176.053,      0.576,       19.2,          0,          0,        1.1,        0.0,        0.0,     2931.4,     2931.4,     2632.9,        1.3,        0.0,        0.0,        0.0,        0.0,       2349,        283,       4507,       2633,       7140,       1175,        142,       2214,       1316,       3570,         60,          7,        115,         67,        183,         52,       20.0,         61,     1057.5,     1108.8
     177.053,    177.053,      0.581,       19.9,          0,          0,        0.8,        0.0,        0.0,     2536.4,     2536.4,     2663.9,        1.3,        0.0,        0.0,        0.0,        0.0,       2376,        288,       3158,       2664,       5822,       1188,        144,       1607,       1332,       2911,         63,          8,         84,         71,        155,         52,       20.0,         61,     1069.8,     1122.7
     178.053,    178.053,      0.587,       20.6,          0,          0,        0.7,        0.0,        0.0,     2392.6,     2392.6,     2537.6,        1.2,        0.0,        0.0,        0.0,        0.0,       2246,        291,       2788,       2538,       5325,       1123,        146,       1443,       1269,       2663,         62,          8,         77,         70,        146,         51,       20.0,         61,     1007.7,     1058.2
     179.053,    179.053,      0.592,       20.6,          0,          0,       -0.4,        0.0,        0.0,      911.5,      911.5,     2075.1,        0.9,        0.0,        0.0,        0.0,        0.0,       1784,        291,      -1585,       2075,        490,        892,        145,       -284,       1038,        245,         49,          8,        -43,         57,         14,         51,       20.0,         61,      780.3,      835.0
     180.053,    180.053,      0.598,       20.1,          0,          0,       -0.4,        0.0,        0.0,      600.8,      600.8,     1240.8,        0.4,        0.0,        0.0,        0.0,        0.0,        953,        288,      -1746,       1241,       -506,        476,        144,       -999,        620,       -253,         25,          8,        -47,         33,        -13,         52,       20.0,         61,      374.7,      429.3
     181.053,    181.053,      0.604,       19.8,          0,          0,       -0.2,        0.0,        0.0,      833.9,      833.9,      907.8,        0.3,        0.0,        0.0,        0.0,        0.0,        621,        287,       -644,        908,        264,        310,        144,       -435,        454,        132,         16,          8,        -17,         24,          7,         52,       20.0,         61,      214.5,      265.8
     182.053,    182.053,      0.609,       19.9,          0,          0,        0.0,        0.0,        0.0,     1104.0,     1104.0,      970.7,        0.3,        0.0,        0.0,        0.0,        0.0,        683,        287,        174,        971,       1145,        342,        144,         42,        485,        572,         18,          8,          5,         26,         30,         51,       20.0,         61,      241.0,      300.5
     183.053,    183.053,      0.614,       19.8,          0,          0,        0.0,        0.0,        0.0,     1061.0,     1061.0,     1021.8,        0.3,        0.0,        0.0,        0.0,        0.0,        735,        287,        -17,       1022,       1005,        367,        144,        -46,        511,        503,         19,          8,          0,         27,         27,         51,       20.0,         61,      269.1,      322.3
     184.053,    184.053,      0.620,       19.9,          0,          0,        0.0,        0.0,        0.0,     1104.1,     1104.1,     1049.9,        0.3,        0.0,        0.0,        0.0,        0.0,        763,        287,         96,       1050,       1146,        381,        144,         72,        525,        573,         20,          8,          3,         28,         30,         51,       20.0,         61,      283.1,      335.8
     185.053,    185.053,      0.626,       19.9,          0,          0,        0.0,        0.0,        0.0,     1149.7,     1149.7,     1113.6,        0.4,        0.0,        0.0,        0.0,        0.0,        826,        288,        179,       1114,       1292,        413,        144,         89,        557,        646,         22,          8,          5,         30,         34,         51,       20.0,         61,      313.0,      367.6
     186.053,    186.053,      0.631,       20.0,          0,          0,        0.1,        0.0,        0.0,     1232.8,     1232.8,     1136.7,        0.4,        0.0,        0.0,        0.0,        0.0,        849,        288,        425,       1137,       1561,        424,        144,        124,        568,        781,         23,          8,         11,         30,         42,         51,       20.0,         61,      322.1,      380.6
     187.053,    187.053,      0.637,       19.6,          0,          0,       -0.7,        0.0,        0.0,      223.9,      223.9,      958.7,        0.3,        0.0,        0.0,        0.0,        0.0,        673,        286,      -2677,        959,      -1718,        337,        143,       -920,        479,       -859,         18,          7,        -70,         25,        -45,         51,       20.0,         61,      235.5,      296.0
     188.053,    188.053,      0.642,       19.3,          0,          0,       -0.3,        0.0,        0.0,      601.8,      601.8,      662.1,        0.1,        0.0,        0.0,        0.0,        0.0,        378,        284,      -1135,        662,       -473,        189,        142,       -629,        331,       -237,         10,          7,        -29,         17,        -12,         51,       20.0,         61,       93.7,      150.1
     189.053,    189.053,      0.647,       18.6,          0,          0,       -1.0,        0.0,        0.0,     -338.5,     -338.5,      434.1,        0.0,        0.0,        0.0,        0.0,        0.0,        154,        280,      -3955,        434,      -3521,         77,        140,      -1537,        217,      -1760,          4,          7,        -98,         11,        -87,         51,       20.0,         61,      -21.2,       44.5
     190.053,    190.053,      0.652,       17.3,          0,          0,       -1.2,        0.0,        0.0,     -870.3,     -870.3,     -253.8,       -0.5,        0.0,        0.0,        0.0,        0.0,       -527,        273,      -4961,       -254,      -5215,       -263,        137,      -2562,       -127,      -2608,        -12,          6,       -114,         -6,       -120,         51,       20.0,         61,     -364.5,     -295.6
     191.053,    191.053,      0.657,       15.5,          0,          0,       -2.0,        0.0,        0.0,    -2134.5,    -2134.5,     -953.7,       -0.9,        0.0,        0.0,        0.0,        0.0,      -1217,        263,      -8336,       -954,      -9290,       -609,        132,      -3789,       -477,      -4645,        -25,          5,       -172,        -20,       -192,         51,       20.0,         61,     -719.8,     -637.0
     192.053,    192.053,      0.661,       13.2,          0,          0,       -2.3,        0.0,        0.0,    -2789.1,    -2789.1,    -1842.5,       -1.5,        0.0,        0.0,        0.0,        0.0,      -2096,        254,      -9524,      -1842,     -11367,      -1048,        127,      -4627,       -921,      -5683,        -37,          4,       -168,        -32,       -200,         51,       20.0,         61,    -1166.2,    -1078.3
     193.053,    193.053,      0.664,       10.8,          0,          0,       -2.5,        0.0,        0.0,    -3215.6,    -3215.6,    -2538.5,       -1.9,        0.0,        0.0,        0.0,        0.0,      -2783,        245,     -10167,      -2539,     -12705,      -1392,        122,      -5015,      -1269,      -6353,        -40,          4,       -147,        -36,       -183,         51,       20.0,         61,    -1516.9,    -1421.2
     194.053,    194.053,      0.667,        8.8,          0,          0,       -1.7,        0.0,        0.0,    -2297.9,    -2297.9,    -2792.7,       -2.0,        0.0,        0.0,        0.0,        0.0,      -3025,        232,      -6879,      -2793,      -9672,      -1513,        116,      -4014,      -1396,      -4836,        -36,          3,        -82,        -33,       -114,         51,       20.0,         61,    -1639.3,    -1542.6
     195.053,    195.053,      0.669,        7.3,          0,          0,       -1.7,        0.0,        0.0,    -2273.6,    -2273.6,    -2388.0,       -1.7,        0.0,        0.0,        0.0,        0.0,      -2607,        219,      -7181,      -2388,      -9569,      -1304,        110,      -3318,      -1194,      -4784,        -25,          2,        -69,        -23,        -93,         51,       20.0,         61,    -1420.7,    -1339.4
     196.053,    196.053,      0.671,        5.0,          0,          0,       -2.4,        0.0,        0.0,    -3115.0,    -3115.0,    -2590.2,       -1.9,        0.0,        0.0,        0.0,        0.0,      -2792,        202,      -9701,      -2590,     -12291,      -1396,        101,      -4653,      -1295,      -6146,        -19,          1,        -65,        -17,        -82,         51,       20.0,         61,    -1515.6,    -1431.3
     197.053,    197.053,      0.672,        3.1,          0,          0,       -1.7,        0.0,        0.0,    -2360.5,    -2360.5,    -2797.5,       -1.9,        0.0,        0.0,        0.0,        0.0,      -2998,        200,      -7014,      -2798,      -9812,      -1499,        100,      -3984,      -1399,      -4906,        -12,          1,        -29,        -11,        -41,         51,       20.0,         61,    -1625.2,    -1529.2
     198.053,    198.053,      0.672,        1.6,          0,          0,       -1.7,        0.0,        0.0,    -2259.0,    -2259.0,    -2445.4,       -1.7,        0.0,        0.0,        0.0,        0.0,      -2646,        200,      -7029,      -2445,      -9474,      -1323,        100,      -3161,      -1223,      -4737,         -6,          0,        -14,         -5,        -20,         52,       20.0,         61,    -1450.7,    -1348.3
     199.053,    199.053,      0.672,        0.0,          0,          0,       -1.5,        0.0,        0.0,    -2105.9,    -2105.9,    -2839.6,       -1.9,        0.0,        0.0,        0.0,        0.0,      -3040,        200,      -6141,      -2840,      -8980,      -1520,        100,      -4488,      -1420,      -4490,          0,          0,         -1,          0,         -1,         51,       20.0,         61,    -1616.9,    -1579.4
     200.053,    200.053,      0.672,        0.0,          0,          0,        0.0,        0.0,        0.0,      151.8,      151.8,    -1566.9,       -0.9,        0.0,        0.0,        0.0,        0.0,      -1767,        200,        -30,      -1567,      -1597,       -884,        100,       -230,       -783,       -798,          0,          0,          0,          0,          0,         51,       20.0,         61,     -910.3,     -999.8
     201.053,    201.053,      0.673,        0.0,          0,          0,        0.0,        0.0,        0.0,      502.2,      502.2,     -413.4,       -0.3,        0.0,        0.0,        0.0,        0.0,       -614,        200,        -39,       -413,       -452,       -307,        100,        -12,       -207,       -226,          0,          0,          0,          0,          0,         51,       20.0,         61,     -315.7,     -429.8
     202.053,    202.053,      0.673,        0.0,          0,          0,        0.0,        0.0,        0.0,      818.3,      818.3,      571.1,        0.0,        0.0,        0.0,        0.0,        0.0,        371,        200,          9,        571,        580,        185,        100,          6,        286,        290,          0,          0,          0,          0,          0,         51,       20.0,         61,      183.0,       51.6
     203.053,    203.053,      0.673,        0.2,          0,          0,        0.2,        0.0,        0.0,     1460.3,     1460.3,     1895.5,       -0.1,        0.0,        0.0,        0.0,        0.0,       1695,        200,        782,       1895,       2677,        848,        100,        166,        948,       1339,          0,          0,          0,          0,          1,         51,       20.0,         61,      793.7,      734.1
     204.053,    204.053,      0.673,        1.9,          0,          0,        2.2,        0.0,        0.0,     3796.0,     3796.0,     1455.4,        0.3,        0.0,        0.0,        0.0,        0.0,       1255,        200,       8848,       1455,      10303,        628,        100,       3676,        728,       5151,          3,          1,         24,          4,         28,         51,       20.0,         61,      535.4,      563.6
     205.053,    205.053,      0.674,        3.9,          0,          0,        1.6,        0.0,        0.0,     3499.4,     3499.4,     2594.0,        1.3,        0.0,        0.0,        0.0,        0.0,       2394,        200,       6729,       2594,       9323,       1197,        100,       3740,       1297,       4662,         13,          1,         36,         14,         49,         51,       20.0,         61,     1071.0,     1138.6
     206.053,    206.053,      0.675,        5.5,          0,          0,        1.5,        0.0,        0.0,     3475.1,     3475.1,     3137.3,        1.6,        0.0,        0.0,        0.0,        0.0,       2933,        204,       6093,       3137,       9231,       1467,        102,       3099,       1569,       4615,         21,          1,         44,         23,         67,         51,       20.0,         61,     1340.6,     1395.1
     207.053,    207.053,      0.677,        7.1,          0,          0,        1.7,        0.0,        0.0,     3879.0,     3879.0,     3404.9,        1.8,        0.0,        0.0,        0.0,        0.0,       3187,        217,       7126,       3405,      10531,       1594,        109,       3337,       1702,       5266,         30,          2,         67,         32,         99,         51,       20.0,         61,     1470.4,     1513.2
     208.053,    208.053,      0.679,        9.0,          0,          0,        2.0,        0.0,        0.0,     4369.0,     4369.0,     3821.1,        2.1,        0.0,        0.0,        0.0,        0.0,       3587,        234,       8282,       3821,      12103,       1794,        117,       3996,       1911,       6051,         43,          3,        100,         46,        146,         51,       20.0,         61,     1665.3,     1708.5
     209.053,    209.053,      0.682,       11.1,          0,          0,        2.1,        0.0,        0.0,     4642.6,     4642.6,     4198.8,        2.3,        0.0,        0.0,        0.0,        0.0,       3953,        246,       8758,       4199,      12957,       1976,        123,       4295,       2099,       6479,         58,          4,        130,         62,        192,         51,       20.0,         61,     1844.7,     1885.4
     210.053,    210.053,      0.685,       11.8,          0,          0,        0.1,        0.0,        0.0,     1967.7,     1967.7,     3823.3,        2.0,        0.0,        0.0,        0.0,        0.0,       3575,        249,        382,       3823,       4205,       1787,        124,       1323,       1912,       2103,         56,          4,          6,         60,         67,         51,       20.0,         61,     1656.6,     1704.7
     211.053,    211.053,      0.688,       11.1,          0,          0,       -0.6,        0.0,        0.0,      573.1,      573.1,     2140.9,        0.9,        0.0,        0.0,        0.0,        0.0,       1895,        246,      -2477,       2141,       -336,        947,        123,      -1272,       1070,       -168,         28,          4,        -37,         32,         -5,         51,       20.0,         61,      835.6,      887.3
     212.053,    212.053,      0.691,       10.7,          0,          0,       -0.4,        0.0,        0.0,      590.3,      590.3,     1193.8,        0.4,        0.0,        0.0,        0.0,        0.0,        949,        245,      -1465,       1194,       -271,        475,        122,       -847,        597,       -136,         14,          3,        -21,         17,         -4,         51,       20.0,         61,      372.8,      427.9
     213.053,    213.053,      0.694,       10.5,          0,          0,        0.1,        0.0,        0.0,     1076.3,     1076.3,      848.2,        0.2,        0.0,        0.0,        0.0,        0.0,        604,        244,        471,        848,       1319,        302,        122,       -319,        424,        660,          9,          3,          7,         12,         19,         51,       20.0,         61,      202.1,      262.1
     214.053,    214.053,      0.698,       12.2,          0,          0,        1.7,        0.0,        0.0,     3370.3,     3370.3,     1821.7,        0.9,        0.0,        0.0,        0.0,        0.0,       1572,        250,       6956,       1822,       8778,        786,        125,       3186,        911,       4389,         26,          4,        113,         30,        143,         51,       20.0,         61,      677.3,      730.5
     215.053,    215.053,      0.701,       13.9,          0,          0,        1.8,        0.0,        0.0,     3895.5,     3895.5,     2903.7,        1.5,        0.0,        0.0,        0.0,        0.0,       2647,        257,       7547,       2904,      10450,       1324,        128,       3706,       1452,       5225,         49,          5,        140,         54,        194,         51,       20.0,         61,     1202.5,     1254.1
     216.053,    216.053,      0.705,       15.7,          0,          0,        1.5,        0.0,        0.0,     3703.3,     3703.3,     3586.5,        1.9,        0.0,        0.0,        0.0,        0.0,       3322,        264,       6188,       3586,       9774,       1661,        132,       3647,       1793,       4887,         70,          6,        129,         75,        204,         51,       20.0,         60,     1536.0,     1579.0
     217.053,    217.053,      0.710,       15.4,          0,          0,       -0.6,        0.0,        0.0,      769.0,      769.0,     2662.2,        1.3,        0.0,        0.0,        0.0,        0.0,       2400,        262,      -2463,       2662,        199,       1200,        131,       -740,       1331,        100,         49,          5,        -50,         55,          4,         51,       20.0,         61,     1084.0,     1131.3
     218.053,    218.053,      0.714,       15.0,          0,          0,       -0.1,        0.0,        0.0,     1044.3,     1044.3,     1503.7,        0.6,        0.0,        0.0,        0.0,        0.0,       1243,        261,       -396,       1504,       1108,        622,        130,       -736,        752,        554,         25,          5,         -8,         30,         22,         51,       20.0,         61,      519.9,      567.3
     219.053,    219.053,      0.718,       16.2,          0,          0,        1.4,        0.0,        0.0,     3014.1,     3014.1,     1920.0,        0.9,        0.0,        0.0,        0.0,        0.0,       1653,        267,       5586,       1920,       7506,        826,        134,       2450,        960,       3753,         36,          6,        121,         42,        163,         51,       20.0,         61,      715.7,      771.0
     220.053,    220.053,      0.723,       17.8,          0,          0,        1.6,        0.0,        0.0,     3647.6,     3647.6,     2784.9,        1.4,        0.0,        0.0,        0.0,        0.0,       2509,        276,       6740,       2785,       9525,       1254,        138,       3288,       1392,       4762,         60,          7,        161,         66,        227,         51,       20.0,         61,     1136.7,     1185.0
     221.053,    221.053,      0.728,       18.9,          0,          0,        0.7,        0.0,        0.0,     2561.5,     2561.5,     3118.8,        1.6,        0.0,        0.0,        0.0,        0.0,       2837,        282,       2822,       3119,       5941,       1418,        141,       2067,       1559,       2970,         71,          7,         71,         79,        150,         51,       20.0,         61,     1296.6,     1345.1
     222.053,    222.053,      0.733,       18.8,          0,          0,        0.0,        0.0,        0.0,     1466.8,     1466.8,     2294.1,        1.1,        0.0,        0.0,        0.0,        0.0,       2013,        281,         74,       2294,       2368,       1006,        141,        -86,       1147,       1184,         50,          7,          2,         58,         59,         51,       20.0,         60,      894.7,      943.1
     223.053,    223.053,      0.739,       19.0,          0,          0,        0.2,        0.0,        0.0,     1597.3,     1597.3,     1857.1,        0.8,        0.0,        0.0,        0.0,        0.0,       1574,        283,        930,       1857,       2787,        787,        141,        521,        929,       1393,         40,          7,         24,         47,         71,         51,       20.0,         61,      682.6,      727.8
     224.053,    224.053,      0.744,       18.8,          0,          0,       -0.2,        0.0,        0.0,      868.7,      868.7,     1435.0,        0.6,        0.0,        0.0,        0.0,        0.0,       1154,        281,      -1020,       1435,        415,        577,        141,       -396,        718,        207,         29,          7,        -26,         36,         10,         51,       20.0,         61,      474.9,      525.0
     225.053,    225.053,      0.749,       18.8,          0,          0,        0.0,        0.0,        0.0,     1072.8,     1072.8,     1164.6,        0.4,        0.0,        0.0,        0.0,        0.0,        883,        281,        -82,       1165,       1083,        442,        141,       -109,        582,        541,         22,          7,         -2,         29,         27,         51,       20.0,         61,      339.9,      396.7
     226.053,    226.053,      0.754,       18.9,          0,          0,        0.2,        0.0,        0.0,     1399.7,     1399.7,     1197.1,        0.4,        0.0,        0.0,        0.0,        0.0,        915,        282,        947,       1197,       2144,        458,        141,        297,        599,       1072,         23,          7,         24,         30,         54,         51,       20.0,         61,      356.8,      410.5
     227.053,    227.053,      0.760,       19.2,          0,          0,        0.3,        0.0,        0.0,     1558.1,     1558.1,     1367.3,        0.5,        0.0,        0.0,        0.0,        0.0,       1084,        284,       1284,       1367,       2652,        542,        142,        588,        684,       1326,         28,          7,         33,         35,         68,         51,       20.0,         61,      439.8,      491.9
     228.053,    228.053,      0.765,       19.2,          0,          0,       -0.2,        0.0,        0.0,      943.8,      943.8,     1337.1,        0.5,        0.0,        0.0,        0.0,        0.0,       1054,        284,       -691,       1337,        646,        527,        142,        -26,        669,        323,         27,          7,        -18,         34,         17,         51,       20.0,         61,      424.6,      477.7
     229.053,    229.053,      0.770,       18.9,          0,          0,       -0.4,        0.0,        0.0,      595.3,      595.3,      986.2,        0.3,        0.0,        0.0,        0.0,        0.0,        704,        282,      -1467,        986,       -481,        352,        141,       -648,        493,       -240,         18,          7,        -37,         25,        -12,         51,       20.0,         61,      255.0,      306.9
     230.053,    230.053,      0.775,       17.8,          0,          0,       -1.5,        0.0,        0.0,     -977.1,     -977.1,      393.8,       -0.1,        0.0,        0.0,        0.0,        0.0,        118,        276,      -5974,        394,      -5580,         59,        138,      -2362,        197,      -2790,          3,          7,       -142,          9,       -132,         51,       20.0,         61,      -36.4,       23.1
     231.053,    231.053,      0.780,       16.3,          0,          0,       -1.6,        0.0,        0.0,    -1457.5,    -1457.5,     -534.1,       -0.6,        0.0,        0.0,        0.0,        0.0,       -802,        268,      -6567,       -534,      -7101,       -401,        134,      -3145,       -267,      -3551,        -17,          6,       -142,        -12,       -154,         51,       20.0,         61,     -508.0,     -429.5
